,T0,T2,T3,T4,T5,T6,T8,T11,T13,T15,T16,T21,T23,T7,T10,T14,T12,T20,T24,T18,T19,T22,T1,T17,T9,T25,T26,T27,T30,T32,T33,T35,T36,T37,T38,T42,T43,T45,T47,T49,T34,T44,T46,T28,T31,T41,T29,T39,T48,T40,T50,T52,T54,T55,T59,T62,T64,T68,T70,T71,T73,T51,T61,T63,T66,T69,T65,T60,T72,T67,T58,T53,T56,T57,T74,T75,T76,T77,T80,T81,T82,T83,T85,T87,T89,T90,T91,T92,T93,T95,T99,T79,T97,T88,T78,T96,T94,T86,T98,T84,T100,T101,T103,T104,T105,T106,T110,T112,T113,T115,T116,T118,T119,T121,T122,T123,T124,T102,T107,T111,T117,T108,T114,T120,T109,T125,T126,T130,T133,T135,T137,T139,T142,T145,T149,T132,T140,T141,T146,T147,T127,T131,T138,T143,T128,T134,T148,T136,T129,T144,T150,T151,T152,T153,T155,T158,T159,T160,T163,T164,T166,T169,T171,T173,T161,T165,T167,T156,T157,T168,T174,T154,T162,T172,T170,T175,T176,T177,T179,T181,T183,T187,T190,T192,T193,T194,T199,T178,T182,T184,T185,T186,T198,T191,T180,T189,T196,T195,T197,T188,cost
M796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9690826647215599,,0.9497609977679872,,,0.8022226253179152,0.8446194758556633,0.817170063701345,0.94572887311189,,,0.7178567187424089,0.8918495536150154,,0.8794540070979231,0.764602984742698,,0.8936472873857461,0.8106678007069027,,0.7939979458643205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.39462818673266
M639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9207926374676372,,0.7123926300109307,,0.8659931161153638,,0.7268061659490195,0.9727224095077256,0.7132144316676627,,,,0.9121621706872535,,,0.8426233778455021,,,,,0.9145257789797662,,,0.8636817746543258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.64802214978485
M691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8152345629914723,0.9629825580314935,,0.7502662775334209,0.7792776452510117,0.7961271577634942,,0.9323698653274273,0.791523098243674,,,0.9087672512166487,,,,,,,,0.9240000043516076,0.9718781365187492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.97763703860924
M749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7659910447780625,0.9053398435066471,0.7194523383924061,,0.7557424386416175,0.8568376304341793,0.8906190465204415,0.8074735221045571,0.799841585759547,0.9146410780307492,0.957930044676781,0.7842729960304307,,0.8888366334098524,,0.8759880899416008,0.8755227098870776,0.8069767728774577,,0.8308567621316874,0.8311025563250485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.70216169262857
M736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9302887300163849,0.9393501503406668,0.9084017829074138,0.9335706141812204,0.7183372376129027,0.8677754369997266,0.7298246916804199,0.8485970351528703,,0.9003119687214252,,0.7573104767029968,0.9673786484979193,,0.8626845492967226,0.9631819433996003,0.7673375480178254,,,,0.7038000163482551,,,0.9681334782084915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.714378317300636
M620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85379296797218,,,,0.9355717615393634,0.7693636220337368,0.86541391203664,,,0.7426194883546402,,0.7472942338657895,0.9141171045562131,0.9354601850138657,0.8512103362087331,0.8426012445285944,,0.7584298879156696,0.7371766666691851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.315836805649546
M659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8287747174541799,0.9422737326282533,0.842992132029048,,0.9457758849474818,0.8267097317149031,0.8822667842182964,0.8892060608374237,,,,0.956169820517716,0.8878380617230517,0.8247054349954104,0.8631651474405181,0.7942168901146154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.27397208557553
M673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7848054361832413,,0.7888139608114663,,0.9091121984192678,0.8019709046576005,0.7417854280147984,0.9049602699183834,,0.7434169869328267,0.7339141710528942,0.7786462711379555,0.8368289209590617,,0.8070781172442253,,,0.7441261406749633,0.7367907269672148,,,0.9099969501341489,0.7189250120847384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.50135741782849
M768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9714402625032826,0.9650519193250531,0.78213707245761,,0.861969106222582,0.822152989790608,0.8069192801526783,0.7344769650451575,0.919710837006586,,,0.818716051120592,,,,0.7692158800124729,,,0.7834217140896622,,0.8007218457725183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.035422148211
M698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7209204668298479,,0.7948998349400657,,0.8887714164784373,0.8540746719018699,,0.9734267509560413,,,0.7617279498088009,,0.7941956920086785,,,,,0.7324823861675991,,0.7687391018410024,0.7362487865442403,,0.9092160169630721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.91811602780814
M759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9132632132715559,,,,,,,0.9673537760399908,,0.7614822033531177,,,0.7811928678501037,,0.8722864647734925,,,,0.7619358039954858,,0.7173971030414348,,0.7027088827613506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8723663371389
M788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8809375359972471,,,,,0.9162553091326411,0.7370024126954993,0.9520393421762824,0.8589191207353822,,,,,0.8234766285818504,0.7086176796430133,0.8708135031569773,0.8883308661536906,0.9361564822109396,0.7297180837014546,0.851517990538859,0.9689831273747421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44399037945641
M720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7054024985202885,,0.9508522508697949,,0.8181600144104841,0.8896654131850332,0.9184625926996342,0.9219556808256849,0.793246955701497,0.740661411652586,,0.8235346265092065,0.939449299167403,,,0.9035894322019336,0.9795896466046145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84460278356815
M636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701737388497429,0.8381277958228326,,,0.7492285964948543,0.7080043427198534,0.9036685344676805,0.8914535081665889,0.7573113781937049,0.918102716543152,0.8291645348202433,0.9157375979860236,0.891890216417885,0.7816878392927702,,0.7626357304710437,,,0.7483646932943236,,0.8124458948885449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.09881036460826
M644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8260505290781481,0.7850814945819404,0.7284415110288123,,0.7979190817755011,0.7875872890714697,0.8127834097424841,0.9576992665391729,,0.9610475771003194,0.8580985614147059,0.8603957236230657,0.9432285880168507,0.7404130037989172,,0.8412167067945064,0.7599572000122868,,0.7039912367511828,,0.8583332602751721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.26632989064428
M778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7612354253558057,0.8370957428032307,0.7629014998644165,,0.8697753673875956,,0.9119872556378738,0.7350129446306548,0.9127276564729035,0.8650172260315684,,,0.7953567412713065,,,0.8566612166778244,0.7808573918035767,,,,0.7904973079799816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.28678066067258
M656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8015295473190358,0.9479636563803492,0.9246820356239113,,,0.7825361036263447,0.9745779983170879,0.9595894445646393,,0.7759678544010992,,,0.9061410264017693,0.883602112833639,0.728535483560798,,0.9730349007591699,0.847182141589353,,,0.7899894751430597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.91840426609108
M694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7401682132689057,0.746657151178343,0.8613537911340247,,,0.8056228613572485,,0.733744243611823,,,,0.770732399349022,0.9456333252677305,,0.9725372609478053,0.954107123603754,,,0.7684358433914307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.29384143951664
M676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9311946204938618,,,,,0.8585957780891759,0.7411095765964426,0.9134973588076734,0.8647425276602226,0.8076508931788235,,,0.7785317905966632,0.7064036573637713,0.9082814974216041,0.70646812626424,0.9093954417742651,,0.7487620880160539,,0.9259663814892773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6782961658325
M686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8711750577052131,0.9061874548854439,,,0.7932987549256673,0.907165747774916,0.8970722885023796,0.9731395003844268,,,,,,,,,0.8486984685084052,,0.7513960644792846,,,,0.7179889171339373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1118946205036
M692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9163061888383528,,0.7989428746561493,,,0.8073763501444453,0.8690976206565758,0.7909220653467071,,0.9268132110958474,,0.9207437164639519,0.8251276615754489,,,,0.7307569304572397,0.703369726864321,,,0.9744096782851666,,,0.9445957960656012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.04871329314438
M723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9280282910239321,0.8287561699025219,0.8439900486049148,,,,,0.8390567773285779,0.8598250331486106,0.735543245076663,,0.7820254347936291,0.8222460099450777,0.8304494997724696,0.7673672607693246,0.7356396254185354,,,,,0.896830586033361,,,0.9009261219058534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.673271363063067
M678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9578830925804616,,0.7812994897130326,,0.9011332482876759,,0.8916721325642525,,,,,0.9312397532509503,0.8980047156405812,,,0.8243373361099406,0.7464222558035731,,0.9621820978263838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.696193713363765
M751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8684603253761818,0.807245811680784,0.8009816719802905,,0.9502526715256644,0.8419329508261796,0.7677880422967026,0.8132822962576509,,,,0.9153145102487739,0.8068403602599461,,,0.8281547402009126,0.8179283561034401,,,,0.7839153509691266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.78387007934589
M619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9236701842518156,0.8913221328046509,0.810599954522794,,0.9544915246694284,,0.8641066408776995,0.7597412662817238,0.7299120175450602,0.8432464562995498,,,0.7905000680621467,,0.958614171801425,0.7556009548240836,0.8238126460606818,,0.8668489494748208,,0.9507725733457127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.09066555782363
M724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8093946768859015,0.7072180647131325,0.7244891598995891,,0.8131199735054457,0.8473035335555325,,,0.841104737020822,0.9600175079854926,,0.8221330915440256,0.7619237470127892,,,0.7208283217206077,,0.968996544559344,,,0.7183010827438728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8023164180538
M623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8323478221338341,,0.9395703724640797,0.8351820422807881,0.8527863233982563,0.8404241213508358,0.9075885809565966,,,,0.8910523644769424,,,0.8679098430486413,0.7891921073844385,,,0.7032289772722387,0.7151854361898897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.497540840246263
M938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9353286587525897,0.7522139351201864,0.7739366312699394,0.7198092412023058,0.9684971601287483,0.7644456056232446,0.756223970181435,0.7359438161468812,0.8265872960799359,0.9227344701921372,0.8583682058581213,0.7135632419223,0.9325475163269917,0.946736479706022,0.7567622035856428,0.9460687251771396,0.9773932449395437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88605813538575
M990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8706138555321352,0.9613094533015579,,0.7274258044049355,,,0.7744922892617102,0.7269790681856305,,0.7237492589769123,0.9018453212840193,,0.8517652808191769,,,,0.7388052249484076,0.952623170020455,0.7660347243527192,0.9568728195761129,0.7062678870980661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.364118852054116
M912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7410492620449131,,0.9369686691949568,0.8185424734896849,0.9008887712060679,0.7552976815267296,0.8881312174008712,0.7210599070984953,0.7784360886164863,0.7331744536906906,0.7159602048708599,0.8859295398843011,,0.9372175867255405,,0.9047527538426599,0.706464100117734,0.8157882694072127,0.946295203548154,0.9166029860130175,0.7979531123798336,0.8627038783328547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.95894488073512
M929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722947586929013,0.8260814020170926,0.87201570402477,0.7888753564219395,,0.9362823652602155,0.8866032703285763,0.8278159518361141,0.8480325069743753,0.8786404725043809,0.9039084423268617,0.7181977415591051,,0.787773020547831,0.9799916374997267,,0.9184368942204666,0.7930490075381633,,0.8087446315174076,,0.9281017038425757,0.8128387026243667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.09490690364926
M802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9587628416793651,,,0.8731348383114119,,,0.8826733586430553,0.9213012890293486,0.8180254484972866,0.9139504502727633,,,0.8068474284750434,0.7166838316528047,0.8812279518799865,0.8011592748524202,0.8039165721804655,0.875939872041874,,,0.9708861205758583,0.7212779561004754,0.7049708948015984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.74274578815213
M817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8281676150758405,,0.9507604493079617,,0.8054138354782558,,0.8439398622204201,0.9440519813195375,0.7129967665103966,0.7036411811213878,,,,0.71318370434129,,,0.7915362403308246,,,,0.7809593254737548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49553654152714
M992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8430436595491672,0.9246043506005381,0.7689449802222363,0.8069134107528416,,0.9496052578811034,,0.8532373801655416,0.9737380383314953,0.813507261676861,0.7784273886347185,,,0.831096334200273,0.9387120736394576,,0.8297380011566337,0.9788969900061769,0.8106729352722963,0.9649922707225627,0.7469951502917545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6902512766379
M951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7223795682775143,0.7957405994357446,,0.7705154977223974,0.7334351071823766,,0.9495058335671855,,,0.845775292050506,,0.829124899283809,,0.8488248226842001,,0.7155328741892993,0.7952714673975666,0.9448366389927007,,,,,0.7209122694125677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.038153786303745
M810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8138865135528807,,0.868145832619144,0.9130336951382705,0.9477685148808712,0.9665631737520872,,0.7264982031496885,,0.7678775224824688,0.9136155798405874,,0.8225553018149523,0.8644792860206195,0.8337816955735342,,0.9615354651796026,0.9195091217228104,,,0.7202481583212339,0.7815405782827329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.765134010130666
M902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8602350684177696,,0.8703672126541419,0.7893799681318387,,0.7974056125380163,0.8179850567355353,0.8315931738431916,,0.823227149740438,0.8253027868616224,,,,0.8981065710446985,0.8476686858270008,0.7743884006013262,0.875672982648402,,0.7151701641353878,0.7114261515820202,0.8255421093027122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.87550180013247
M920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8231361573067939,,0.7688526520481046,,,0.8128240712755377,0.942601363664255,0.7781034824670462,0.7507862558030277,0.976535437757136,0.7409726948069675,,0.8271044813470404,0.8030289372174235,0.9139908402971693,,0.7238553856146863,,0.9738602549707059,,0.7301845930421702,0.7709204669940937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.027749603559506
M960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8030637794437139,,0.7902364117000258,,,0.8297332182252375,0.789989392315692,0.8049411980210266,0.7441924132660489,0.7511351971658575,,,0.8904048557037678,0.8749351569066075,0.8916247163673435,,0.790435851826736,0.8773142301385878,0.7636782909884829,,0.7507527340790348,0.8605251158756814,0.7958372858711117,0.903091233155694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.500632461868946
M847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9389672099217667,,0.9137333977492528,0.8594605246238699,,0.9628187058035451,0.9085824259388987,0.8508247410107563,,,,,0.8641970854743937,0.9793796505374205,0.8980664970987527,0.9484927480549032,,0.7947563634459371,0.7392768083616466,0.870310105370542,0.94282093474311,0.9635414336773843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.08007243280936
M977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827536434053699,,0.878665086300023,,,0.8186261672141962,0.8867674219710704,0.9473347627131284,,0.8391773988185334,0.8611578302053912,0.9379486712022415,0.9326311661170978,,0.7957110451855303,,0.9373590507931935,0.7210233731022908,,,,0.8562842329681616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.871616328020043
M854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9251721453757651,0.7356015769757885,,0.9700725834323031,,,0.9331923117441929,0.7902160613648935,0.947336292190954,0.7098229922562066,,,0.7524329760483421,0.8850510914649916,,,0.967160041891423,0.8545844923271698,0.8349952346993664,0.8824395552638379,,0.9305906249194934,,0.7086070313578077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.39094933956059
