,T0,T1,T3,T4,T5,T6,T7,T8,T9,T10,T14,T16,T22,T24,T13,T20,T21,T2,T18,T19,T11,T12,T15,T17,T23,T25,T26,T27,T28,T29,T33,T34,T36,T37,T39,T42,T45,T48,T31,T38,T46,T35,T40,T49,T32,T41,T47,T43,T44,T30,T50,T52,T53,T54,T59,T60,T61,T62,T64,T68,T71,T72,T70,T74,T66,T67,T73,T57,T51,T65,T56,T69,T55,T58,T63,T75,T79,T80,T83,T84,T87,T89,T90,T91,T92,T93,T95,T96,T98,T77,T81,T85,T99,T76,T82,T88,T94,T78,T97,T86,T100,T102,T103,T105,T106,T111,T113,T115,T116,T119,T122,T124,T101,T104,T117,T120,T107,T114,T123,T108,T112,T110,T121,T109,T118,T125,T126,T127,T131,T132,T133,T136,T139,T142,T145,T147,T148,T129,T134,T135,T141,T143,T149,T130,T128,T138,T146,T137,T140,T144,T150,T151,T153,T154,T157,T158,T159,T160,T161,T164,T165,T166,T170,T174,T162,T163,T167,T169,T173,T155,T171,T172,T152,T168,T156,T175,T176,T177,T178,T179,T186,T188,T189,T190,T192,T193,T196,T197,T198,T180,T181,T187,T191,T184,T194,T199,T182,T183,T185,T195,cost
M174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9225856672403975,0.7698705160737334,0.7505187758314991,0.7241437403118629,0.7670011144388269,0.7518772435569314,0.7946630701796359,,,,0.9542586095301301,,0.9532670459112199,,,0.8550010470044598,0.8232902524239544,,0.9057012532501403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.84759575243538
M227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8729944982702627,0.9313753389267472,0.9665167220106436,0.7594374409584638,0.8419981715061428,0.9032368251585564,0.8059175908524161,0.7704615649688884,0.7831859574770885,0.7602403792459396,0.7655090834639044,0.8292564293068709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.78850697099676
M200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7297405914145371,0.9271292077527404,,,0.9637864223625312,0.7410115377857291,0.9182548468699341,,0.863954934870343,,,0.7128256074553283,0.7027801586923823,0.8808053116024365,0.8717358821253937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.58758754437366
M207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9739495428731594,0.7546566488995201,0.8442330279303354,0.7185804958097113,0.8238015382476279,,,0.9127962121819477,,,0.9787481777078421,,,0.7524487786478833,0.9153078406818314,0.9135266791283855,0.8298267598709834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.79034957610156
M212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7077390675703144,0.841594816415145,0.7409284355283523,0.8687189036591919,0.950395601546426,0.7085043308601602,0.9362278789081037,,0.7323797111736814,,0.8515049670977459,0.7567828567087529,,0.904248383672527,0.7538032677874533,0.7746570196097808,,,0.7480135660250536,0.8944193331000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46603267143064
M246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7714446541712957,0.8890914456875482,0.7078176228075665,,0.7818680611310129,0.7278710720907193,0.8066673807438883,,0.8215727970263544,,0.7536273698536684,0.928026532453353,0.7108436505622708,0.8848982075159653,0.8978793906750492,,,,0.8246539609373282,0.7720405927657868,0.8496455493876531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.51632917771596
M235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8651420167629567,0.9416058848887459,0.7365966814085653,,0.7034849199035437,,0.7492681337169875,,0.75869711535774,0.9200351731801626,0.7686233224809064,0.7557056606814263,,0.9025167135552996,,0.899386590033456,,,0.9135513096183727,0.8559847063537478,,0.8868865390163867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83663653220268
M220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727650886820005,0.8539267709929464,0.7330949837048063,,,0.8118174558615676,0.8522360313347779,0.7727097435502975,0.9645202688772682,,0.7412563050182042,,,0.7648452495869804,0.9459568699089356,,,,,0.9769987268603423,,0.8378292961701893,0.8158575534869587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44020544126978
M234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917420968573504,0.9487741923441286,0.9288269847252592,,,0.8402031981093402,0.8410974558232012,,0.7604763795101334,,0.7436077215471839,,0.8068777333362478,0.8520787423404137,,0.907695430271698,0.7240029739079037,,0.8010809238075911,0.9387245227005216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.77104364020803
M224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8501644213968439,0.7319300201801868,0.9170323572496074,0.7552727214379757,0.7362018502529036,,0.7446519816674622,0.8322801599139473,0.7366536294998688,,0.8035570899448917,,,,,,,,,,0.8216692520670246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.67920931181506
M236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9567350845595909,0.8544323643271472,,,,0.7649904754583134,,,0.7784771915533384,0.7798436509398392,0.901210192428189,,0.7187031422038248,0.9777650202568064,,,,,0.9142181234710504,0.7701292774590259,,0.8011036331239063,0.9052641066568212,0.8113080454324748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.273416817970837
M209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7470098959515483,0.9088290671267204,0.885316773752745,,,0.9313331293092942,,,,,,,0.9518671435197356,0.8511344792618436,0.711621672718558,,,,0.9429364490773415,0.9798172527054073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44252302824322
M201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7596092390142897,0.7674534302412624,0.7637805056737882,,0.7586827491370046,0.8033286219603902,0.7708443613682926,,0.8359898682734281,0.9246968328522467,,,0.8560172349576528,0.9047214635474699,0.8707516138318019,,,,,,,,0.8889811793838858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.070890246556104
M210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7103065943681398,,0.852008648547104,0.8957405336119537,,0.966087427509477,0.7703780281590457,0.7762035932984461,0.7390814615697298,0.7558435967853623,,,,,0.8650993873271668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.940645444624614
M205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8165377870784253,0.9775433545761725,0.8848584271532182,,,,0.8226536182462587,,,,0.9711030511260923,,,0.9165919576568412,,0.7653385859771571,,0.8743807692366409,0.9273986214540839,0.8779916301044078,,0.7118167055470616,0.7103858176966495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.841970477263846
M242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9576577491871284,0.8207640795459961,0.8926761205870573,,0.7111336951743046,,0.7819121312307137,,0.8778102397384269,,,,,0.7798082180951513,0.7086981267841765,,,,,0.7753284890224366,,,0.9035835029105661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.87324894909794
M223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735643963041398,0.8555184724200818,0.964613517613994,,0.744391374499473,0.940633363164364,0.7176916638749795,0.7525406922035969,0.8584683995941,0.8582262667347229,,,0.8220983168492944,0.9235176940491268,0.8632776926832157,,0.70626491756361,,0.9246165537576476,,,,0.8746740771609797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.94793835253677
M233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7227802502049127,0.7145421282126284,0.8401210834299774,0.7596698423662269,0.8848011679262157,0.9223770412879132,,,0.8435794161266321,,0.9062596141618587,,0.8437147142151684,0.8775546166313822,,0.7831909110937427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.01004873084855
M221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303379384590052,0.8853906105378798,0.760847185914926,0.8515580932314502,0.8583835619700029,0.7854019401612153,0.7155069377484989,0.7299218111444362,0.7378413259018756,0.790207259360395,,,0.7834384637223853,0.8367526831994385,0.7336692841853698,0.8206363789074884,,,,0.878610976709857,,0.7306308822920556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.04548839525182
M232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8281957265618924,0.7175427924085401,0.832173486132572,0.7017074444618427,0.8450300770409489,0.8658830508020413,0.761116232222444,,0.7037223246949114,,,,,0.7873968903947248,0.7215447888646298,0.8662239143618231,,0.7393848929888063,,0.7533453847888284,,0.8360263315516747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8051471517492
M247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028603357813583,0.959974117234313,0.8062730901469757,0.8480568034079375,,,0.7511758163463761,,0.8747107327461924,0.9048035657335998,0.7875076018714253,,0.7008361988177503,0.779340229261968,0.9348683625140157,,,,,0.7945991643121646,,0.8526439392192293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.593472882773998
M216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8276549623847288,0.9312560091353794,0.9163842766042523,,,0.7651188446149371,,,0.9115968564956374,,,,,,,,,0.7242088932154027,0.8905247152131541,0.7624057602781613,,0.8639263673933035,0.7738452513421348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.28668834974764
M229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9669014160721836,,0.8951945918445192,0.9760512371690457,,0.977330735245909,0.7795074095920319,,0.8601571315572616,,0.8314012386554093,,0.8160220869906962,0.7437376427000331,0.8805739799553536,,,,,,,,,0.7588423898298323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.838519053210248
M206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7484062310452455,0.92531603967392,0.7315375544849333,,0.8174247328871067,,0.7005364058177312,0.8908692977844187,0.7524831504463321,0.9456067693936564,,,0.8182070540376162,0.9342681849445605,0.8000966680866136,0.9227470750972253,,,0.8461020668068548,,,0.8686243927462586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.618782609952266
M237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8987320971748042,0.7143113632107806,0.8598880584270516,,0.7159595714723861,0.866695893556763,0.8430672688198935,,0.9734946403926871,,0.9657991922809469,,,,0.8418557428998443,,,,0.768136646455096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.293003756438736
M219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8748245235629903,0.8282101278652249,0.7351071721279308,,,,0.7557854396911073,,0.721474034388732,,0.8191278108941153,,0.8430024549593655,0.8613634202882846,,,,,,,,0.9202725506033163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29679135798101
M217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8230457000434015,0.9116432228420135,0.819624915728744,,0.7224720494514961,0.7146293421531541,0.8887821946516727,,0.8727583491703882,,0.9675644308545921,,0.7833123755472202,0.8573978314776114,,0.8858031994620785,0.8363220103367192,0.7028505401466154,,,,0.7424760982488637,0.8777851423618297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.16248185842663
M204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8513886430856336,0.823218216784398,0.743047510695169,,,,0.7188364012414841,0.7494744324464776,0.8566724724742085,,0.8774903831471006,,,,0.7417539600665988,0.7224324604920804,,,,,,0.7465935760616963,,0.965869776605443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59098371506371
M245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7267303064297493,0.9014037807065816,0.8411330512287065,,0.8704190043630337,0.825246421404924,,,0.7914702790642678,,0.921605313027512,,0.9319833053537191,0.8903715147225282,0.7238737506259867,,,,,,,0.9020153730697189,0.8607274079274695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.320182802165043
M249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751134705039967,0.8092091502584988,0.8316757773716102,,0.8845318323691639,0.7430672779280663,0.8980005779548901,0.8775466778398063,0.7847956047908056,,,,0.734491124589597,0.7404308367127719,,0.9353686358442745,,,,,0.9441401064064263,0.7101648385313707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.150370281834162
M231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7849867000660931,0.8705220936132883,0.7505806860888669,0.8586188567467304,,0.9308203925476795,0.7275614252016036,,0.9734279041799595,0.8965904446159436,0.8205025897985909,,,,0.9442390844214545,0.9705460355760774,,,0.8964324945841168,,0.8062488501597,0.9562703230154911,0.71268638599836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.30900802532622
M241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7610494520840382,0.9453548166004176,0.786171327465125,0.904570611671262,0.8651564088655638,0.8962156797178694,0.7603911358529969,0.8674674830157909,0.9672099018951823,0.8744128100824029,,,,0.8426690688404644,0.9718776587924656,0.9387067109225004,,,0.9394007399306441,,,,0.7218378147363662,0.7825992633846581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62320364813371
M203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9141600180248454,,0.8342733034031766,,0.8985994972945743,0.9218443713384219,0.8699511968463736,,0.7848147730641926,0.8567203640026013,,,,,0.8310788776292971,,,,0.7914401137022564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48018463190192
M202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8337408386222119,0.7533248975177362,0.909282543908158,0.8530678585461882,0.8964756123114054,0.7253786961986336,0.9383023250348569,,0.8009918378689643,,,,0.8547776336154662,0.8475260588246551,0.7687204407162349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.51104396421343
M243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193102827683379,0.966790873483938,0.8865104859537858,,,0.8244424734901235,,,0.9772381249312618,,,,,0.8075374377719049,0.8355992521424709,0.7840308681359249,,,,,,0.7012879006155808,0.7311298147025183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.433655241988557
M213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7439967740814235,0.7208267504949618,,,0.8525615263684118,0.7353512834506661,0.9524350196820024,,,,,,,0.8746320594116022,,0.7143003317156441,,,,0.9056738574348092,,0.8704422874387129,0.8672292083452575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.855236164515368
M222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8008795599055055,0.7494965190642582,0.7006444588660176,0.9010175933268987,0.7905746957684612,0.9088914552849875,,0.8610146291096622,0.7714879562484606,0.7858740222289052,0.7768863013156336,,,0.8674527017600847,0.8618960194188878,0.9597066291397253,,,,0.8349359674486744,,0.8933699654719884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.42122112897609
M248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8374461844353707,0.8157992011589862,0.9735056573043693,,,0.8628403843262872,0.8046420305822776,0.930642199810424,0.7916782300220822,0.8863419946649038,,,0.9779567480940541,,0.8348551915693434,,,0.8847068088741865,,,,0.8654559749207154,,0.8910163248886517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.993774892139047
M230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9768949491580925,0.9521860345375908,0.738662278896408,,,0.8245636649478573,0.9539268602478533,0.9155452610883453,0.7910818659252574,,,,,0.9094743793964328,0.7584172954240067,0.9699669175252585,,,,0.8653045154437631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.95132842773768
M238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7197834885220897,0.9229827483409542,0.8765054671498689,0.8784457731233468,,0.8205703374195499,0.863319295846035,0.7414636538623838,0.9047602796597258,0.792616716344751,,,0.7238176196229662,,0.8684404336941963,0.9183973739432623,,,0.9285597272342274,,0.9473440635470347,,,0.7618598378143033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.74547336771396
M228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979073820113729,,0.9746975751262624,,,0.8597381876260549,,,0.8929681341610564,,0.8440469294425548,,0.8141251267853691,,,,,,,,,0.9213000718213532,,0.9567148824877699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.35635029873882
M218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8107914823198826,0.867010662898813,0.8131819839727532,,0.8303048540435002,,0.8735984233610937,,0.8115267183289514,0.7971502794351937,0.7373295619693898,,0.9027746604928637,0.8524367059464457,,,,0.7453804115124913,,0.9777228386282947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.332711587556226
M226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8827179409198381,0.9538782077912492,0.8780362227081082,0.7116225984586415,,0.7869249522537901,0.8561407329812636,,,0.9580566459710718,0.777945370625805,,0.7741256139929388,,0.759802114276201,0.7796458686479235,,,,0.9523939527321011,0.8157108242246766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.22952392512628
