,T0,T9,T12,T13,T14,T16,T17,T22,T24,T3,T8,T18,T20,T2,T19,T21,T23,T1,T6,T10,T15,T5,T11,T4,T7,T25,T27,T28,T29,T30,T33,T34,T35,T36,T40,T41,T42,T44,T46,T37,T38,T45,T47,T48,T31,T39,T32,T43,T26,T49,T50,T51,T55,T56,T59,T63,T69,T70,T73,T74,T54,T57,T62,T66,T71,T72,T65,T68,T52,T67,T53,T60,T58,T61,T64,T75,T81,T82,T87,T92,T93,T94,T95,T96,T98,T76,T78,T80,T85,T90,T91,T99,T97,T79,T77,T84,T88,T86,T83,T89,T100,T104,T105,T106,T111,T116,T117,T121,T124,T101,T108,T109,T119,T120,T123,T103,T113,T114,T107,T115,T122,T118,T102,T112,T110,T125,T129,T130,T131,T132,T135,T139,T140,T143,T148,T149,T126,T127,T137,T138,T141,T144,T145,T147,T136,T134,T146,T128,T133,T142,T150,T151,T154,T156,T157,T159,T162,T164,T165,T166,T170,T171,T172,T153,T158,T163,T174,T155,T160,T173,T161,T167,T152,T168,T169,T175,T177,T178,T179,T180,T181,T182,T185,T186,T189,T196,T198,T176,T190,T191,T193,T199,T184,T192,T195,T197,T183,T188,T187,T194,cost
M2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8220327778865056,0.7046002771676577,,0.9773109276010964,0.8377480807396053,,0.7883440422133181,0.8786179446155976,0.7318823868654084,0.8962440980835344,0.8297335386705644,,,0.943853044745391,,,0.7436076561371574,0.8714839145229203,0.8062194141873521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.375682304285842
M2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7120924758662679,0.8991186728161726,,0.7504867537443574,,,,,0.86370411867253,0.8176638608538808,,,,,0.8856458518976317,,,0.9710800016965141,0.7787524784314288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.917711437712205
M2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9275965256469431,0.9710941741360899,0.9113612464535819,0.7620294438387983,0.9636628989711441,,0.7071620040128896,,0.8562058848999746,0.9477389660022478,0.9179344783883512,,0.8166904633936349,,0.8592659204828667,,0.7201166148280703,0.940577154584688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.086645255686363
M3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7685968361594211,0.8521772486361132,0.8960490948907966,,,0.7057494371112528,0.8870241784975442,0.7466693365465092,,0.7669541607668994,0.7421160406951766,,0.7837893196284879,,0.8712832613193636,,,,,0.8431166003235977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.36035169189616
M3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8712379173735734,0.7794959762165525,0.8616123007457914,0.8628505503478217,0.7982309144331576,0.9346763377368956,0.9414548132768534,,0.7026663588779772,0.862124916454008,,0.8420550872121946,,,0.8021190151538344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.96327645268671
M3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7706981828578403,0.7629751463656856,0.7696583987277417,0.803165235040702,,0.9132929842282409,0.8380233652115092,,0.8230014624066889,0.7335023163227172,,0.911242015786494,,,0.8860153567957549,,0.73469319782904,,0.8487053788156336,0.9477428358288786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.07241217315489
M2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8415171789886657,,0.7999177323835979,0.7475377344787725,,,0.7558395740165691,0.9742055646815109,0.8715515156125746,0.7647901440542753,,0.8323000345473408,,,0.851132636984812,,0.7022684514638768,0.7672330293206178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.43659233204566
M3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8012518882611888,0.7450588442167718,0.7606390482364275,0.7363961443728115,0.9640274156737914,,0.7063244483597615,0.7823864718568896,0.8004919334060049,0.7125129985890428,,,0.8948791620341223,0.744989695461509,0.9138943034949244,,,0.8922031111886758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.29999529684464
M2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9048173882577623,,0.9042578678649227,,,0.7774110869890004,0.905895688569934,0.8964052828809206,0.8746960957059307,0.7683980545783914,,0.7953844445559628,,0.7050647881580866,0.7256790265303843,,0.8244857005623474,,,0.7707926954328819,,,,,0.8363964296369352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.12538412717126
M2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9245068235271237,,0.9693336048696706,0.8276886628831447,0.7713476172050707,0.7413333396671604,0.717053305423343,,0.9009506524001208,0.9783613755641882,0.9016900022450709,,,,0.8173612901127757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40555250954073
M2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9088575331298789,0.7177991277670043,0.876166678684416,0.9419364811165742,0.9005137501940655,0.9580161021999443,0.8435474336789877,,,0.8135542203552943,0.813983692115434,0.8210990456356577,,,,,,0.9783349408788924,0.8830166965614329,,,0.7892047190213398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315636249759597
M2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330694994662134,,0.7336667639144907,0.8382398063384467,,,0.9458896725128682,0.8604589846323762,0.8622116700106198,0.8278485141917393,0.7321423576402777,,0.9029954952703343,,,,,0.8755385666292052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.37018704083344
M2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8097395987538405,,0.8778270509941025,0.833684623197332,,,0.8523641249860675,,0.7626076867114566,0.7415740690992982,,,0.9053090809368546,,,,,,,0.8585100660087434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19629472705564
M2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8683140612865968,0.941264170286996,0.9399765247864227,,,0.9767491560492639,0.7092339645518271,,,0.8041661056827896,,,0.7343560486073504,,0.8261751362706446,,0.9766358860761976,0.9728096702188359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.391111334053015
M3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8906809584817131,0.9712205561514651,0.9569054340800945,,,0.9244581880341168,0.8682798240342167,,,0.9652277692172084,,0.7599265693313497,,,0.9525665709944307,,,,,0.7454401163915486,,0.9646391259715618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.61542245372876
M2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8173521122349257,,0.9598844166577675,0.709617690497967,,0.8645803743105036,,,0.7105266977639761,0.928978396848683,0.7432544970257755,,0.787478561007037,,0.8175886803763392,,0.7896070646281675,,0.8728316149645166,0.9397114004573711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.79149859853614
M3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9616210195418895,,,0.8749092183981715,0.8631175182938394,0.8557121747809013,0.7851046481563442,,,0.7433182147278482,0.9486946240708062,,,,0.7513547833509193,,,0.769822052312436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.87381756139118
M2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7053462425966888,,,0.8411204512775363,0.7819101500270463,0.7809776270795157,,0.8310821720649079,0.9636420122936643,0.8300507325953906,,,0.7147337633567581,0.7482557312880104,,0.9294656160349244,,0.7487707988192793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.08002850575825
M2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9160181547893383,0.9149161203496197,0.8279815560124966,0.7055489668527488,,0.7593107895624054,0.7955138977266016,0.9463113227357094,,0.9054586694100071,,,,0.8547343592543917,0.8472913399161242,,,,,0.8413922935358484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25597244215956
M2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8551893982900396,0.7681054270300793,0.9421328398562359,0.8335871921130091,0.8081111570621138,0.9547825264031924,0.9326694817118193,0.7517249668537674,0.7795177727614546,0.9253393626704356,,,,0.7699456531099788,,,0.7830746451775366,,,,,,0.8750386049065109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.88270171455939
M2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7265520932431417,0.9345266382910927,0.9477570277372844,0.842668993796132,0.8796034593807467,0.9298346006482479,0.7741959159941261,,0.9356014352083283,0.8753822804769238,,0.8849117103755708,,,0.9520946561333115,,,,,0.7060464769584078,0.9432545162965478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.105339461619
M2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846372842179745,,,0.8159380997364232,0.9338927440215765,,0.7748615307200722,,0.7108635638505185,0.7884461843806918,0.8798537663838466,,,0.971964795372335,,,,0.871742192428928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82413066226376
M2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9547449034004974,0.7698077775574753,0.8263490838331257,0.7225781115171959,,0.9166862072053685,0.8271310851971996,,,,,,,0.7656886199733308,0.9128471842646964,,,,0.9775556444237742,,,,0.9443095443528938,,0.9040100844830782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94778631757885
M2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8898924124269103,0.866865617302049,,0.7404510446833032,,,,0.9250551800061776,,0.921049820599255,0.8557829568405155,,0.7699203725113858,,0.8786941910373809,,0.9732991189067189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.57910527984258
M2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8772398868429597,0.8564893814733154,,,0.7548795529541683,,0.9111830723177535,0.7243067745400773,,,0.745129954819802,0.9451715764385817,,,0.8028317213685991,,,0.9207060910552581,0.7670567393068166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.57222312990245
M3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8698196195988457,,,0.7753363497358484,,0.8748908457101697,0.956819731690238,,,,0.7045280750028902,0.9252722532131201,,0.8258375845117826,0.7178451709720346,,0.7791078386276722,0.8268433995874455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.41653598782149
M3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7466652595976634,,0.8393369802347861,0.7962665915701289,,0.9513940976868821,0.8744316545900117,0.8140729983216074,0.92846772551429,0.9193293973656106,0.9539028478192269,0.7701650878376599,,,0.9166224956585821,,0.7551064400237382,0.9746272951989429,0.7300009869895445,0.7466929207685826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.11749493398742
M2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.741429343307392,0.9742597958340442,0.9775320881866892,0.744632663393821,0.8340330695985424,0.784386271096369,0.717255089591855,0.7351206700480956,0.7119450368578992,0.8255361280130377,0.90872831060221,,,,0.9447984623439428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.64211387378675
M2835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9391670718921825,0.791156128780728,0.7787040471049568,0.8922542389971932,0.8382363548485815,,0.9013134703396397,,0.8129979364681513,0.8498960937648972,0.8367883207123491,,,0.9785401993719313,,,,0.7563294264832008,0.9265904169941321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.161473420561673
M3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9316842802050846,,0.9348250999195113,0.8995032576645627,,0.8593030361887329,0.8830182559433656,,,,0.737579679615439,,,0.8347935024400591,0.7060305506556478,0.8561138212092059,,0.8052538585191781,,,,,0.7247350451355679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.85392062398617
M2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75846492785718,0.8954996521516613,0.8395366024245067,0.9485755063098043,,,0.9617090250303733,0.8937367129670827,0.8972911862952538,0.8867551239470137,,,,0.7198202708421335,,,,,,,,,0.882597128794195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.12063486794658
M2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7776064475135444,0.7656383378490974,0.9710068406007444,0.8715710382781324,,,0.7832907423591738,0.963661307547676,0.9331365152346801,0.7999628024043164,,,0.9387615844703485,,0.9543700442750229,,,0.7382157746932025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.544928965910975
M2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7211795317454905,0.7240187697932571,0.895096361081423,0.8040021611146372,,,0.8293778648060867,,,,0.9436396090495734,0.9701714054256109,,,0.9507124559697379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.291004440156335
M2594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8983759118550458,0.8372712599424411,,0.9282029555209622,0.9347731840595351,,0.8574828598980175,,0.7225531564041594,0.7714703805485432,0.7693455981852292,0.7888898935728317,,,,,0.7850044282827426,,,0.8365984660286194,,0.7970528615877943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.046948835232914
M2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8580425504500542,0.76164678199153,,0.8923054886073166,0.8922053765827395,,0.951562162972916,0.7381794988243178,,,0.862861285923739,,0.878338699863109,0.9296172477387016,0.7045311733438004,,,,0.9390270766951717,0.7898081434033026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.47626062458317
M2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8898382653410193,0.855860285362401,0.919567585903397,0.9143042716080794,,0.7151194397003595,0.8624930153860755,,0.886248072311228,0.7744884299235297,0.8605637183667939,0.7825766745917513,,,,0.7926235775647231,,,0.7805635493677104,,,0.777816778009506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76888564686712
M2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8060656882480073,0.9778714800863031,,0.9485779134110879,0.7157675876929483,0.8037635952611754,0.9481831280010596,0.8687469842506466,,0.9384688100226313,,,,0.8641061020488798,0.9692814558972194,,0.8726468288640964,0.7053323488522177,,0.953436063169146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88044104721501
M2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8311401753707263,0.9485315526113016,0.8028279524523984,,0.8073437813246457,,0.792705139486701,,,0.9477956745543954,,0.9057985839393494,,0.9665508557998103,0.772105132372825,,,,0.9161248571654232,,,0.9027462552985043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.819531352290724
M2854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7010891800980921,,0.8531047620295491,,0.8219067694983944,0.9467210321186724,0.7078253730393637,0.9642210776084886,,0.8519514197026582,,0.9135410583147431,,,,,0.8878150430481828,0.9508748048799217,,,,0.7888536219381888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4548573441935
M2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8040059501233814,0.9539585549669056,0.9477224951300083,0.8810548959087048,,0.8276421920405393,0.9181978575888605,,0.7396092562610954,0.9794836305533918,,0.9663299092824975,,0.8841271310532819,,,0.9771469813259253,,0.7359296893978118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3179130254978
M2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8611870337280771,0.727520545887238,,0.8278253503388469,0.877330559665232,0.9783402258076942,0.8937767673427272,,0.8276706512552033,0.9758133966296219,,,,0.883841092011038,0.849259994135093,,0.8198269388880293,,,,,,0.9665889160054646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.721036443900754
M2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9232714835590835,0.957229217702155,,0.9662399264010377,0.9225360484880196,0.7152834009960872,0.9309364838116148,0.9575840081273616,,0.7132178171030183,,,,0.9293833694314328,0.9616031994364244,,,0.8410797862857854,0.9477556974337713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699065052008006
M2876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7247438148269028,,,0.8906680094835899,0.7162195256382118,,,0.8635081955222591,0.7346118908087889,0.9126677297436173,,0.7542516118463988,0.910420222322849,0.7305771438052068,0.8392147248899742,,,,0.8342105995543527,0.8925962285155818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.01558509453098
M2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9245669888312007,0.7831374249552445,,0.9486531260210971,,0.8166803194664806,0.7079255327367201,,0.7783203956501599,0.8297433209374433,,0.7714410862876205,,,0.7285239500363824,,,0.9188897802967944,0.7218059550126902,0.9091933380724375,,0.9079087201208867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.63476751785853
